INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                         MATCH
├─libdw.so.1()(64bit)                                        elfutils-libs-0.169-5.fc27.aarch64
├─libelf.so.1(ELFUTILS_1.5)(64bit)                           elfutils-libelf-0.169-5.fc27.aarch64
├─libnss3.so(NSS_3.7)(64bit)                                 nss-3.31.0-2.fc27.aarch64
├─libdw.so.1(ELFUTILS_0.122)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
├─libssl3.so(NSS_3.12.6)(64bit)                              nss-3.31.0-2.fc27.aarch64
├─libdw.so.1(ELFUTILS_0.130)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
├─zip                                                        zip-3.0-18.fc26.aarch64
├─libdw.so.1(ELFUTILS_0.143)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
├─libdw.so.1(ELFUTILS_0.158)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
├─libelf.so.1(ELFUTILS_1.3)(64bit)                           elfutils-libelf-0.169-5.fc27.aarch64
├─libdw.so.1(ELFUTILS_0.126)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
├─libdw.so.1(ELFUTILS_0.127)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
├─libdw.so.1(ELFUTILS_0.138)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
├─libdw.so.1(ELFUTILS_0.148)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
├─libdw.so.1(ELFUTILS_0.142)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
├─libdw.so.1(ELFUTILS_0.149)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
├─libdw.so.1(ELFUTILS_0.157)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
└─systemtap-runtime = 3.2-0.20170512gitc67d8f274b21.fc27     systemtap-runtime-3.2-0.20170512gitc67d8f274b21.fc27.aarch64
systemtap-devel-3.2-0.20170512gitc67d8f274b21.fc27.aarch64   
├─rtld(GNU_HASH)                                             glibc-2.25.90-27.fc27.aarch64
├─libc.so.6(GLIBC_2.17)(64bit)                               glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1()(64bit)                             glibc-2.25.90-27.fc27.aarch64
├─ld-linux-aarch64.so.1(GLIBC_2.17)(64bit)                   glibc-2.25.90-27.fc27.aarch64
├─libm.so.6()(64bit)                                         glibc-2.25.90-27.fc27.aarch64
├─libpthread.so.0()(64bit)                                   glibc-2.25.90-27.fc27.aarch64
├─/bin/sh                                                    bash-4.4.12-6.fc27.aarch64
├─libgcc_s.so.1()(64bit)                                     libgcc-7.1.1-6.fc27.aarch64
├─libstdc++.so.6()(64bit)                                    libstdc++-7.1.1-6.fc27.aarch64
├─libstdc++.so.6(CXXABI_1.3)(64bit)                          libstdc++-7.1.1-6.fc27.aarch64
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)                         libstdc++-7.1.1-6.fc27.aarch64
├─libgcc_s.so.1(GCC_3.0)(64bit)                              libgcc-7.1.1-6.fc27.aarch64
├─libpthread.so.0(GLIBC_2.17)(64bit)                         glibc-2.25.90-27.fc27.aarch64
├─libm.so.6(GLIBC_2.17)(64bit)                               glibc-2.25.90-27.fc27.aarch64
├─libdl.so.2()(64bit)                                        glibc-2.25.90-27.fc27.aarch64
├─libstdc++.so.6(CXXABI_1.3.9)(64bit)                        libstdc++-7.1.1-6.fc27.aarch64
├─libstdc++.so.6(GLIBCXX_3.4.21)(64bit)                      libstdc++-7.1.1-6.fc27.aarch64
├─libstdc++.so.6(GLIBCXX_3.4.9)(64bit)                       libstdc++-7.1.1-6.fc27.aarch64
├─libstdc++.so.6(GLIBCXX_3.4.11)(64bit)                      libstdc++-7.1.1-6.fc27.aarch64
├─libstdc++.so.6(GLIBCXX_3.4.20)(64bit)                      libstdc++-7.1.1-6.fc27.aarch64
├─libstdc++.so.6(GLIBCXX_3.4.15)(64bit)                      libstdc++-7.1.1-6.fc27.aarch64
├─libstdc++.so.6(CXXABI_1.3.8)(64bit)                        libstdc++-7.1.1-6.fc27.aarch64
├─/bin/bash                                                  bash-4.4.12-6.fc27.aarch64
├─libstdc++.so.6(CXXABI_1.3.1)(64bit)                        libstdc++-7.1.1-6.fc27.aarch64
├─libsqlite3.so.0()(64bit)                                   sqlite-libs-3.19.3-1.fc27.aarch64
├─libstdc++.so.6(GLIBCXX_3.4.18)(64bit)                      libstdc++-7.1.1-6.fc27.aarch64
├─libreadline.so.7()(64bit)                                  readline-7.0-5.fc26.aarch64
├─libnspr4.so()(64bit)                                       nspr-4.15.0-1.fc27.aarch64
├─libnss3.so()(64bit)                                        nss-3.31.0-2.fc27.aarch64
├─libstdc++.so.6(CXXABI_1.3.5)(64bit)                        libstdc++-7.1.1-6.fc27.aarch64
├─libplc4.so()(64bit)                                        nspr-4.15.0-1.fc27.aarch64
├─libplds4.so()(64bit)                                       nspr-4.15.0-1.fc27.aarch64
├─libssl3.so()(64bit)                                        nss-3.31.0-2.fc27.aarch64
├─libsmime3.so()(64bit)                                      nss-3.31.0-2.fc27.aarch64
├─libnssutil3.so()(64bit)                                    nss-util-3.31.0-2.fc27.aarch64
├─libnss3.so(NSS_3.2)(64bit)                                 nss-3.31.0-2.fc27.aarch64
├─libstdc++.so.6(GLIBCXX_3.4.22)(64bit)                      libstdc++-7.1.1-6.fc27.aarch64
├─gcc                                                        gcc-7.1.1-6.fc27.aarch64
├─libavahi-common.so.3()(64bit)                              avahi-libs-0.7-1.fc27.aarch64
├─libavahi-client.so.3()(64bit)                              avahi-libs-0.7-1.fc27.aarch64
├─librpm.so.7()(64bit)                                       rpm-libs-4.13.0.1-33.fc27.aarch64
├─librpmio.so.7()(64bit)                                     rpm-libs-4.13.0.1-33.fc27.aarch64
├─libelf.so.1()(64bit)                                       elfutils-libelf-0.169-5.fc27.aarch64
├─libnss3.so(NSS_3.4)(64bit)                                 nss-3.31.0-2.fc27.aarch64
├─libelf.so.1(ELFUTILS_1.0)(64bit)                           elfutils-libelf-0.169-5.fc27.aarch64
├─libssl3.so(NSS_3.2)(64bit)                                 nss-3.31.0-2.fc27.aarch64
├─libstdc++.so.6(GLIBCXX_3.4.17)(64bit)                      libstdc++-7.1.1-6.fc27.aarch64
├─make                                                       make-1:4.2.1-2.fc26.aarch64
├─libnss3.so(NSS_3.6)(64bit)                                 nss-3.31.0-2.fc27.aarch64
├─libnss3.so(NSS_3.5)(64bit)                                 nss-3.31.0-2.fc27.aarch64
├─libsmime3.so(NSS_3.4)(64bit)                               nss-3.31.0-2.fc27.aarch64
├─libnss3.so(NSS_3.10)(64bit)                                nss-3.31.0-2.fc27.aarch64
├─libnss3.so(NSS_3.9.2)(64bit)                               nss-3.31.0-2.fc27.aarch64
├─libdw.so.1()(64bit)                                        elfutils-libs-0.169-5.fc27.aarch64
├─libelf.so.1(ELFUTILS_1.5)(64bit)                           elfutils-libelf-0.169-5.fc27.aarch64
├─libnss3.so(NSS_3.7)(64bit)                                 nss-3.31.0-2.fc27.aarch64
├─libdw.so.1(ELFUTILS_0.122)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
├─libssl3.so(NSS_3.12.6)(64bit)                              nss-3.31.0-2.fc27.aarch64
├─libdw.so.1(ELFUTILS_0.130)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
├─libdw.so.1(ELFUTILS_0.143)(64bit)                          elfutils-libs-0.169-5.fc27.aarch64
