INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                           MATCH
├─perl(Getopt::Long)                                           perl-Getopt-Long-1:2.50-3.fc27.noarch
├─perl(DynaLoader)                                             perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(Storable)                                               perl-Storable-1:2.62-395.fc27.ppc64le
├─perl(Socket)                                                 perl-Socket-4:2.024-5.fc27.ppc64le
├─perl(AutoLoader)                                             perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(Math::BigInt)                                           perl-Math-BigInt-1:1.9998.11-3.fc27.noarch
├─perl(Pod::Text)                                              perl-podlators-4.09-394.fc27.noarch
└─perl(Socket6)                                                perl-Socket6-0.28-3.fc27.ppc64le
perl-Socket6-0.28-3.fc27.src                                   
├─perl-generators                                              perl-generators-1.10-5.fc27.noarch
├─perl(ExtUtils::MakeMaker)                                    perl-ExtUtils-MakeMaker-1:7.30-1.fc27.noarch
├─perl                                                         perl-4:5.26.0-398.fc27.ppc64le
├─perl(strict)                                                 perl-libs-4:5.26.0-398.fc27.ppc64le
├─make                                                         make-1:4.2.1-4.fc27.ppc64le
├─perl(Carp)                                                   perl-Carp-1.42-394.fc27.noarch
├─perl(Exporter)                                               perl-Exporter-5.72-395.fc27.noarch
├─findutils                                                    findutils-1:4.6.0-14.fc27.ppc64le
├─coreutils                                                    coreutils-8.27-14.fc27.ppc64le
├─perl(vars)                                                   perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(base)                                                   perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl-devel                                                   perl-devel-4:5.26.0-398.fc27.ppc64le
├─gcc                                                          gcc-7.1.1-7.fc27.1.ppc64le
├─perl(Config)                                                 perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(Test)                                                   perl-Test-1.30-398.fc27.noarch
├─perl(DynaLoader)                                             perl-interpreter-4:5.26.0-398.fc27.ppc64le
└─perl(Socket)                                                 perl-Socket-4:2.024-5.fc27.ppc64le
python-ply-3.9-3.fc27.src                                      
├─python2-devel                                                python2-devel-2.7.13-16.fc27.ppc64le
├─python3-devel                                                python3-devel-3.6.2-6.fc27.ppc64le
├─python3-setuptools                                           python3-setuptools-36.2.0-3.fc27.noarch
└─python2-setuptools                                           python2-setuptools-36.2.0-3.fc27.noarch
svrcore-4.1.3-1.fc27.src                                       
├─libtool                                                      libtool-2.4.6-20.fc27.ppc64le
├─autoconf                                                     autoconf-2.69-24.fc26.noarch
├─automake                                                     automake-1.15-9.fc26.noarch
├─pkgconfig                                                    pkgconf-pkg-config-1.3.8-1.fc27.ppc64le
├─systemd-devel                                                systemd-devel-234-5.fc27.ppc64le
├─pkgconfig(systemd)                                           systemd-234-5.fc27.ppc64le
├─nspr-devel >= 4.6                                            nspr-devel-4.16.0-1.fc27.ppc64le
└─nss-devel >= 3.11                                            nss-devel-3.32.0-2.fc27.ppc64le
autoconf-2.69-24.fc26.noarch                                   
├─perl(strict)                                                 perl-libs-4:5.26.0-398.fc27.ppc64le
├─perl(warnings)                                               perl-libs-4:5.26.0-398.fc27.ppc64le
├─perl(Carp)                                                   perl-Carp-1.42-394.fc27.noarch
├─perl(Exporter)                                               perl-Exporter-5.72-395.fc27.noarch
├─perl(vars)                                                   perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─/usr/bin/perl                                                perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(constant)                                               perl-constant-1.33-395.fc27.noarch
├─perl(Getopt::Long)                                           perl-Getopt-Long-1:2.50-3.fc27.noarch
├─perl(File::Spec)                                             perl-PathTools-3.67-395.fc27.ppc64le
├─perl(POSIX)                                                  perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(File::Basename)                                         perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(Data::Dumper)                                           perl-Data-Dumper-2.167-396.fc27.ppc64le
├─perl(Cwd)                                                    perl-PathTools-3.67-395.fc27.ppc64le
├─perl(DynaLoader)                                             perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(File::Path)                                             perl-File-Path-2.15-1.fc27.noarch
├─perl(IO::File)                                               perl-IO-1.38-398.fc27.ppc64le
├─perl(File::Copy)                                             perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(File::Find)                                             perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(Errno)                                                  perl-Errno-1.28-398.fc27.ppc64le
├─perl(Text::ParseWords)                                       perl-Text-ParseWords-3.30-394.fc27.noarch
├─perl(File::stat)                                             perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─emacs-filesystem                                             emacs-filesystem-1:25.2-2.fc27.noarch
├─perl(Class::Struct)                                          perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(File::Compare)                                          perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(:VERSION) >= 5.6.0                                      perl-libs-4:5.26.0-398.fc27.ppc64le
└─m4 >= 1.4.14                                                 m4-1.4.18-3.fc26.ppc64le
automake-1.15-9.fc26.noarch                                    
├─perl(strict)                                                 perl-libs-4:5.26.0-398.fc27.ppc64le
├─perl(warnings)                                               perl-libs-4:5.26.0-398.fc27.ppc64le
├─perl(Carp)                                                   perl-Carp-1.42-394.fc27.noarch
├─perl(Exporter)                                               perl-Exporter-5.72-395.fc27.noarch
├─perl(vars)                                                   perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─/usr/bin/perl                                                perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(constant)                                               perl-constant-1.33-395.fc27.noarch
├─perl(Getopt::Long)                                           perl-Getopt-Long-1:2.50-3.fc27.noarch
├─perl(File::Spec)                                             perl-PathTools-3.67-395.fc27.ppc64le
├─perl(POSIX)                                                  perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(File::Basename)                                         perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(DynaLoader)                                             perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(Config)                                                 perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(File::Path)                                             perl-File-Path-2.15-1.fc27.noarch
├─perl(IO::File)                                               perl-IO-1.38-398.fc27.ppc64le
├─perl(File::Copy)                                             perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(Errno)                                                  perl-Errno-1.28-398.fc27.ppc64le
├─perl(File::stat)                                             perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(threads)                                                perl-threads-1:2.16-4.fc27.ppc64le
├─perl(Class::Struct)                                          perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(File::Compare)                                          perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(Thread::Queue)                                          perl-Thread-Queue-3.12-393.fc27.noarch
├─perl(:VERSION) >= 5.6.0                                      perl-libs-4:5.26.0-398.fc27.ppc64le
└─autoconf >= 2.65                                             autoconf-2.69-24.fc26.noarch
doxygen-1:1.8.13-10.fc27.ppc64le                               
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.ppc64le
├─libc.so.6(GLIBC_2.17)(64bit)                                 glibc-2.26-1.fc27.1.ppc64le
├─libm.so.6()(64bit)                                           glibc-2.26-1.fc27.1.ppc64le
├─libpthread.so.0()(64bit)                                     glibc-2.26-1.fc27.1.ppc64le
├─libgcc_s.so.1()(64bit)                                       libgcc-7.1.1-7.fc27.1.ppc64le
├─libstdc++.so.6()(64bit)                                      libstdc++-7.1.1-7.fc27.1.ppc64le
├─libstdc++.so.6(CXXABI_1.3)(64bit)                            libstdc++-7.1.1-7.fc27.1.ppc64le
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)                           libstdc++-7.1.1-7.fc27.1.ppc64le
├─libgcc_s.so.1(GCC_3.0)(64bit)                                libgcc-7.1.1-7.fc27.1.ppc64le
├─libpthread.so.0(GLIBC_2.17)(64bit)                           glibc-2.26-1.fc27.1.ppc64le
├─libm.so.6(GLIBC_2.17)(64bit)                                 glibc-2.26-1.fc27.1.ppc64le
├─libstdc++.so.6(CXXABI_1.3.9)(64bit)                          libstdc++-7.1.1-7.fc27.1.ppc64le
├─libstdc++.so.6(GLIBCXX_3.4.21)(64bit)                        libstdc++-7.1.1-7.fc27.1.ppc64le
├─libz.so.1()(64bit)                                           zlib-1.2.11-4.fc27.ppc64le
├─libstdc++.so.6(GLIBCXX_3.4.9)(64bit)                         libstdc++-7.1.1-7.fc27.1.ppc64le
├─libstdc++.so.6(GLIBCXX_3.4.11)(64bit)                        libstdc++-7.1.1-7.fc27.1.ppc64le
├─libstdc++.so.6(GLIBCXX_3.4.20)(64bit)                        libstdc++-7.1.1-7.fc27.1.ppc64le
├─libstdc++.so.6(CXXABI_1.3.8)(64bit)                          libstdc++-7.1.1-7.fc27.1.ppc64le
├─perl-interpreter                                             perl-interpreter-4:5.26.0-398.fc27.ppc64le
└─libxapian.so.30()(64bit)                                     xapian-core-libs-1.4.4-1.fc27.ppc64le
gperftools-devel-2.6.1-1.fc27.ppc64le                          
├─/usr/bin/pkg-config                                          pkgconf-pkg-config-1.3.8-1.fc27.ppc64le
├─libtcmalloc.so.4()(64bit)                                    gperftools-libs-2.6.1-1.fc27.ppc64le
├─libprofiler.so.0()(64bit)                                    gperftools-libs-2.6.1-1.fc27.ppc64le
├─libtcmalloc_minimal.so.4()(64bit)                            gperftools-libs-2.6.1-1.fc27.ppc64le
├─libtcmalloc_and_profiler.so.4()(64bit)                       gperftools-libs-2.6.1-1.fc27.ppc64le
├─libtcmalloc_debug.so.4()(64bit)                              gperftools-libs-2.6.1-1.fc27.ppc64le
├─libtcmalloc_minimal_debug.so.4()(64bit)                      gperftools-libs-2.6.1-1.fc27.ppc64le
└─gperftools-libs(ppc-64) = 2.6.1-1.fc27                       gperftools-libs-2.6.1-1.fc27.ppc64le
gperftools-libs-2.6.1-1.fc27.ppc64le                           
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.ppc64le
├─libc.so.6(GLIBC_2.17)(64bit)                                 glibc-2.26-1.fc27.1.ppc64le
├─libm.so.6()(64bit)                                           glibc-2.26-1.fc27.1.ppc64le
├─libpthread.so.0()(64bit)                                     glibc-2.26-1.fc27.1.ppc64le
├─libgcc_s.so.1()(64bit)                                       libgcc-7.1.1-7.fc27.1.ppc64le
├─libstdc++.so.6()(64bit)                                      libstdc++-7.1.1-7.fc27.1.ppc64le
├─libstdc++.so.6(CXXABI_1.3)(64bit)                            libstdc++-7.1.1-7.fc27.1.ppc64le
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)                           libstdc++-7.1.1-7.fc27.1.ppc64le
├─libgcc_s.so.1(GCC_3.0)(64bit)                                libgcc-7.1.1-7.fc27.1.ppc64le
