INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                                             MATCH
├─automake                                                                       automake-1.15.1-2.fc27.noarch
├─intltool                                                                       intltool-0.51.0-10.fc27.noarch
├─pkgconfig                                                                      pkgconf-pkg-config-1.3.8-1.fc27.s390x
├─readline-devel                                                                 readline-devel-7.0-7.fc27.s390x
├─gettext-devel                                                                  gettext-devel-0.19.8.1-11.fc27.s390x
├─gtk-doc                                                                        gtk-doc-1.25-6.fc27.s390x
├─libxslt                                                                        libxslt-1.1.29-6.fc28.s390x
├─libcurl-devel                                                                  libcurl-devel-7.55.1-3.fc28.s390x
├─systemd-devel                                                                  systemd-devel-234-5.fc27.s390x
├─libuuid-devel                                                                  libuuid-devel-2.30.1-5.fc27.s390x
├─libselinux-devel                                                               libselinux-devel-2.7-3.fc28.s390x
├─vala-tools                                                                     vala-0.37.90-1.fc28.s390x
├─bluez-libs-devel                                                               bluez-libs-devel-5.46-3.fc27.s390x
├─libudev-devel                                                                  systemd-devel-234-5.fc27.s390x
├─polkit-devel                                                                   polkit-devel-0.113-15.fc27.s390x
├─audit-libs-devel                                                               audit-libs-devel-2.7.7-5.fc27.s390x
├─dbus-python                                                                    python2-dbus-1.2.4-10.fc28.s390x
├─jansson-devel                                                                  jansson-devel-2.10-4.fc27.s390x
├─newt-devel                                                                     newt-devel-0.52.20-5.fc28.s390x
├─iptables                                                                       iptables-1.6.1-4.fc27.s390x
├─dhclient                                                                       dhcp-client-12:4.3.6-4.fc27.s390x
├─/usr/bin/dbus-launch                                                           dbus-x11-1:1.11.16-4.fc27.s390x
├─pygobject3-base                                                                python-gobject-base-3.24.1-4.fc28.s390x
├─teamd-devel                                                                    teamd-devel-1.27-4.fc28.s390x
├─glib2-devel >= 2.32.0                                                          glib2-devel-2.53.6-1.fc28.s390x
├─ModemManager-glib-devel >= 1.0                                                 ModemManager-glib-devel-1.6.4-4.fc27.s390x
├─gobject-introspection-devel >= 0.10.3                                          gobject-introspection-devel-1.53.5-1.fc27.s390x
├─dbus-glib-devel >= 0.100                                                       dbus-glib-devel-0.108-4.fc27.s390x
