INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                              MATCH
├─perl(Mozilla::LDAP::API)                        perl-Mozilla-LDAP-1.5.3-22.fc27.i686
├─perl(Mozilla::LDAP::Conn)                       perl-Mozilla-LDAP-1.5.3-22.fc27.i686
├─perl(Mozilla::LDAP::Utils)                      perl-Mozilla-LDAP-1.5.3-22.fc27.i686
├─gperftools-libs                                 gperftools-libs-2.6.1-1.fc27.i686
├─libldaputil.so.0                                389-ds-base-libs-1.3.7.1-2.fc27.i686
├─libnunc-stans.so.0                              389-ds-base-libs-1.3.7.1-2.fc27.i686
├─libsds.so.0                                     389-ds-base-libs-1.3.7.1-2.fc27.i686
├─libslapd.so.0                                   389-ds-base-libs-1.3.7.1-2.fc27.i686
├─perl(IO::Uncompress::AnyUncompress)             perl-IO-Compress-2.074-394.fc27.noarch
├─perl(Mozilla::LDAP::LDIF)                       perl-Mozilla-LDAP-1.5.3-22.fc27.i686
├─perl-NetAddr-IP                                 perl-NetAddr-IP-4.079-4.fc27.i686
├─libns-dshttpd-1.3.7.1.so                        389-ds-base-libs-1.3.7.1-2.fc27.i686
├─perl(DB)                                        perl-interpreter-4:5.26.0-398.fc27.i686
├─perl(NetAddr::IP::Util)                         perl-NetAddr-IP-4.079-4.fc27.i686
├─389-ds-base-libs = 1.3.7.1-2.fc27               389-ds-base-libs-1.3.7.1-2.fc27.i686
├─perl-Errno >= 1.23-360                          perl-Errno-1.28-398.fc27.i686
└─svrcore >= 4.1.3                                svrcore-4.1.3-1.fc27.i686
389-ds-base-libs-1.3.7.1-2.fc27.i686              
├─rtld(GNU_HASH)                                  glibc-2.26-1.fc27.1.i686
├─libm.so.6                                       glibc-2.26-1.fc27.1.i686
├─libpthread.so.0                                 glibc-2.26-1.fc27.1.i686
├─libgcc_s.so.1                                   libgcc-7.1.1-7.fc27.1.i686
├─libstdc++.so.6                                  libstdc++-7.1.1-7.fc27.1.i686
├─libpthread.so.0(GLIBC_2.0)                      glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.1)                      glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.17)                           glibc-2.26-1.fc27.1.i686
├─libpcre.so.1                                    pcre-8.41-1.fc27.2.i686
├─libcom_err.so.2                                 libcom_err-1.43.4-4.fc27.i686
├─libsystemd.so.0                                 systemd-libs-234-5.fc27.i686
├─libkrb5.so.3                                    krb5-libs-1.15.1-21.fc27.i686
├─libnspr4.so                                     nspr-4.16.0-1.fc27.i686
├─libnss3.so                                      nss-3.32.0-2.fc27.i686
├─libk5crypto.so.3                                krb5-libs-1.15.1-21.fc27.i686
├─libplc4.so                                      nspr-4.16.0-1.fc27.i686
├─liblber-2.4.so.2                                openldap-2.4.45-3.fc27.i686
├─libplds4.so                                     nspr-4.16.0-1.fc27.i686
├─libssl3.so                                      nss-3.32.0-2.fc27.i686
├─libnss3.so(NSS_3.2)                             nss-3.32.0-2.fc27.i686
├─libsasl2.so.3                                   cyrus-sasl-lib-2.1.26-34.fc27.i686
├─libkrb5.so.3(krb5_3_MIT)                        krb5-libs-1.15.1-21.fc27.i686
├─libnss3.so(NSS_3.3)                             nss-3.32.0-2.fc27.i686
├─libnss3.so(NSS_3.4)                             nss-3.32.0-2.fc27.i686
├─libpthread.so.0(GLIBC_2.1.1)                    glibc-2.26-1.fc27.1.i686
├─libevent-2.0.so.5                               libevent-2.0.22-3.fc27.i686
├─libldap_r-2.4.so.2                              openldap-2.4.45-3.fc27.i686
├─libtcmalloc.so.4                                gperftools-libs-2.6.1-1.fc27.i686
├─libssl3.so(NSS_3.2)                             nss-3.32.0-2.fc27.i686
├─libnss3.so(NSS_3.12)                            nss-3.32.0-2.fc27.i686
├─libnss3.so(NSS_3.6)                             nss-3.32.0-2.fc27.i686
├─libnss3.so(NSS_3.9)                             nss-3.32.0-2.fc27.i686
├─libssl3.so(NSS_3.14)                            nss-3.32.0-2.fc27.i686
├─libssl3.so(NSS_3.12.6)                          nss-3.32.0-2.fc27.i686
├─libssl3.so(NSS_3.4)                             nss-3.32.0-2.fc27.i686
├─libnss3.so(NSS_3.10.2)                          nss-3.32.0-2.fc27.i686
├─libevent                                        libevent-2.0.22-3.fc27.i686
├─libsvrcore.so.0                                 svrcore-4.1.3-1.fc27.i686
└─libssl3.so(NSS_3.20)                            nss-3.32.0-2.fc27.i686
bind-utils-32:9.11.1-4.P3.fc27.i686               
├─rtld(GNU_HASH)                                  glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.4)                            glibc-2.26-1.fc27.1.i686
├─libm.so.6                                       glibc-2.26-1.fc27.1.i686
├─libpthread.so.0                                 glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.0)                      glibc-2.26-1.fc27.1.i686
├─libdl.so.2                                      glibc-2.26-1.fc27.1.i686
├─libz.so.1                                       zlib-1.2.11-4.fc27.i686
├─libxml2.so.2                                    libxml2-2.9.4-4.fc27.i686
├─/usr/bin/python3                                python3-3.6.2-6.fc27.i686
