INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                              MATCH
├─libdl.so.2(GLIBC_2.2.5)(64bit)                  glibc-2.25.90-27.fc27.x86_64
├─libtinfo.so.6()(64bit)                          ncurses-libs-6.0-10.20170520.fc27.x86_64
├─libcurl.so.4()(64bit)                           libcurl-minimal-7.54.1-2.fc27.x86_64
├─libncurses.so.6()(64bit)                        ncurses-libs-6.0-10.20170520.fc27.x86_64
├─libexpat.so.1()(64bit)                          expat-2.2.2-2.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.14)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.18)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.5)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
├─libarchive.so.13()(64bit)                       libarchive-3.3.1-1.fc27.x86_64
├─rpm                                             rpm-4.13.0.1-33.fc27.x86_64
├─libjsoncpp.so.11()(64bit)                       jsoncpp-1.8.1-3.fc27.x86_64
├─libz.so.1(ZLIB_1.2.3.3)(64bit)                  zlib-1.2.11-2.fc26.x86_64
├─libform.so.6()(64bit)                           ncurses-libs-6.0-10.20170520.fc27.x86_64
├─libuv.so.1()(64bit)                             libuv-1:1.13.1-1.fc27.x86_64
├─librhash.so.0()(64bit)                          rhash-1.3.4-2.fc27.x86_64
└─cmake-data = 3.8.2-1.fc27                       cmake-data-3.8.2-1.fc27.noarch
elfutils-libelf-devel-0.169-5.fc27.x86_64         
├─/usr/bin/pkg-config                             pkgconf-pkg-config-1.3.8-1.fc27.x86_64
├─libelf.so.1()(64bit)                            elfutils-libelf-0.169-5.fc27.x86_64
├─pkgconfig(zlib)                                 zlib-devel-1.2.11-2.fc26.x86_64
└─elfutils-libelf(x86-64) = 0.169-5.fc27          elfutils-libelf-0.169-5.fc27.x86_64
libdwarf-devel-20170709-1.fc27.x86_64             
├─libdwarf.so.1()(64bit)                          libdwarf-20170709-1.fc27.x86_64
└─libdwarf = 20170709-1.fc27                      libdwarf-20170709-1.fc27.x86_64
nasm-2.13.01-1.fc27.x86_64                        
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
└─libc.so.6(GLIBC_2.14)(64bit)                    glibc-2.25.90-27.fc27.x86_64
binutils-2.28-9.fc27.x86_64                       
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
├─libm.so.6()(64bit)                              glibc-2.25.90-27.fc27.x86_64
├─libc.so.6(GLIBC_2.14)(64bit)                    glibc-2.25.90-27.fc27.x86_64
├─libdl.so.2()(64bit)                             glibc-2.25.90-27.fc27.x86_64
├─libz.so.1()(64bit)                              zlib-1.2.11-2.fc26.x86_64
├─libdl.so.2(GLIBC_2.2.5)(64bit)                  glibc-2.25.90-27.fc27.x86_64
├─ld-linux-x86-64.so.2()(64bit)                   glibc-2.25.90-27.fc27.x86_64
└─ld-linux-x86-64.so.2(GLIBC_2.3)(64bit)          glibc-2.25.90-27.fc27.x86_64
info-6.4-3.fc27.x86_64                            
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
├─libz.so.1()(64bit)                              zlib-1.2.11-2.fc26.x86_64
├─libc.so.6(GLIBC_2.15)(64bit)                    glibc-2.25.90-27.fc27.x86_64
└─libtinfo.so.6()(64bit)                          ncurses-libs-6.0-10.20170520.fc27.x86_64
zlib-devel-1.2.11-2.fc26.x86_64                   
├─/usr/bin/pkg-config                             pkgconf-pkg-config-1.3.8-1.fc27.x86_64
├─libz.so.1()(64bit)                              zlib-1.2.11-2.fc26.x86_64
└─zlib(x86-64) = 1.2.11-2.fc26                    zlib-1.2.11-2.fc26.x86_64
boost-1.63.0-9.fc27.x86_64                        
├─boost-serialization(x86-64) = 1.63.0-9.fc27     boost-serialization-1.63.0-9.fc27.x86_64
├─boost-system(x86-64) = 1.63.0-9.fc27            boost-system-1.63.0-9.fc27.x86_64
├─boost-chrono(x86-64) = 1.63.0-9.fc27            boost-chrono-1.63.0-9.fc27.x86_64
├─boost-python(x86-64) = 1.63.0-9.fc27            boost-python-1.63.0-9.fc27.x86_64
├─boost-thread(x86-64) = 1.63.0-9.fc27            boost-thread-1.63.0-9.fc27.x86_64
├─boost-date-time(x86-64) = 1.63.0-9.fc27         boost-date-time-1.63.0-9.fc27.x86_64
├─boost-filesystem(x86-64) = 1.63.0-9.fc27        boost-filesystem-1.63.0-9.fc27.x86_64
├─boost-regex(x86-64) = 1.63.0-9.fc27             boost-regex-1.63.0-9.fc27.x86_64
├─boost-atomic(x86-64) = 1.63.0-9.fc27            boost-atomic-1.63.0-9.fc27.x86_64
├─boost-context(x86-64) = 1.63.0-9.fc27           boost-context-1.63.0-9.fc27.x86_64
├─boost-coroutine(x86-64) = 1.63.0-9.fc27         boost-coroutine-1.63.0-9.fc27.x86_64
├─boost-fiber(x86-64) = 1.63.0-9.fc27             boost-fiber-1.63.0-9.fc27.x86_64
├─boost-graph(x86-64) = 1.63.0-9.fc27             boost-graph-1.63.0-9.fc27.x86_64
├─boost-iostreams(x86-64) = 1.63.0-9.fc27         boost-iostreams-1.63.0-9.fc27.x86_64
├─boost-locale(x86-64) = 1.63.0-9.fc27            boost-locale-1.63.0-9.fc27.x86_64
├─boost-log(x86-64) = 1.63.0-9.fc27               boost-log-1.63.0-9.fc27.x86_64
├─boost-math(x86-64) = 1.63.0-9.fc27              boost-math-1.63.0-9.fc27.x86_64
├─boost-numpy(x86-64) = 1.63.0-9.fc27             boost-numpy-1.63.0-9.fc27.x86_64
├─boost-program-options(x86-64) = 1.63.0-9.fc27   boost-program-options-1.63.0-9.fc27.x86_64
├─boost-random(x86-64) = 1.63.0-9.fc27            boost-random-1.63.0-9.fc27.x86_64
├─boost-signals(x86-64) = 1.63.0-9.fc27           boost-signals-1.63.0-9.fc27.x86_64
├─boost-test(x86-64) = 1.63.0-9.fc27              boost-test-1.63.0-9.fc27.x86_64
├─boost-timer(x86-64) = 1.63.0-9.fc27             boost-timer-1.63.0-9.fc27.x86_64
├─boost-type_erasure(x86-64) = 1.63.0-9.fc27      boost-type_erasure-1.63.0-9.fc27.x86_64
└─boost-wave(x86-64) = 1.63.0-9.fc27              boost-wave-1.63.0-9.fc27.x86_64
boost-atomic-1.63.0-9.fc27.x86_64                 
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
├─libm.so.6()(64bit)                              glibc-2.25.90-27.fc27.x86_64
├─libpthread.so.0()(64bit)                        glibc-2.25.90-27.fc27.x86_64
├─libgcc_s.so.1()(64bit)                          libgcc-7.1.1-6.fc27.x86_64
├─libstdc++.so.6()(64bit)                         libstdc++-7.1.1-6.fc27.x86_64
├─librt.so.1()(64bit)                             glibc-2.25.90-27.fc27.x86_64
└─libc.so.6(GLIBC_2.2.5)(64bit)                   glibc-2.25.90-27.fc27.x86_64
boost-chrono-1.63.0-9.fc27.x86_64                 
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
├─libm.so.6()(64bit)                              glibc-2.25.90-27.fc27.x86_64
├─libpthread.so.0()(64bit)                        glibc-2.25.90-27.fc27.x86_64
├─libgcc_s.so.1()(64bit)                          libgcc-7.1.1-6.fc27.x86_64
├─libstdc++.so.6()(64bit)                         libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3)(64bit)               libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)              libstdc++-7.1.1-6.fc27.x86_64
├─libgcc_s.so.1(GCC_3.0)(64bit)                   libgcc-7.1.1-6.fc27.x86_64
├─libpthread.so.0(GLIBC_2.2.5)(64bit)             glibc-2.25.90-27.fc27.x86_64
├─libc.so.6(GLIBC_2.4)(64bit)                     glibc-2.25.90-27.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.9)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.21)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
├─librt.so.1()(64bit)                             glibc-2.25.90-27.fc27.x86_64
├─librt.so.1(GLIBC_2.2.5)(64bit)                  glibc-2.25.90-27.fc27.x86_64
├─libboost_system.so.1.63.0()(64bit)              boost-system-1.63.0-9.fc27.x86_64
└─boost-system(x86-64) = 1.63.0-9.fc27            boost-system-1.63.0-9.fc27.x86_64
boost-container-1.63.0-9.fc27.x86_64              
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
├─libm.so.6()(64bit)                              glibc-2.25.90-27.fc27.x86_64
├─libc.so.6(GLIBC_2.14)(64bit)                    glibc-2.25.90-27.fc27.x86_64
├─libpthread.so.0()(64bit)                        glibc-2.25.90-27.fc27.x86_64
├─libgcc_s.so.1()(64bit)                          libgcc-7.1.1-6.fc27.x86_64
├─libstdc++.so.6()(64bit)                         libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3)(64bit)               libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)              libstdc++-7.1.1-6.fc27.x86_64
├─libgcc_s.so.1(GCC_3.0)(64bit)                   libgcc-7.1.1-6.fc27.x86_64
├─libpthread.so.0(GLIBC_2.2.5)(64bit)             glibc-2.25.90-27.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.9)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
└─librt.so.1()(64bit)                             glibc-2.25.90-27.fc27.x86_64
boost-context-1.63.0-9.fc27.x86_64                
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
├─libm.so.6()(64bit)                              glibc-2.25.90-27.fc27.x86_64
├─libpthread.so.0()(64bit)                        glibc-2.25.90-27.fc27.x86_64
├─libgcc_s.so.1()(64bit)                          libgcc-7.1.1-6.fc27.x86_64
├─libstdc++.so.6()(64bit)                         libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3)(64bit)               libstdc++-7.1.1-6.fc27.x86_64
├─libpthread.so.0(GLIBC_2.2.5)(64bit)             glibc-2.25.90-27.fc27.x86_64
├─libc.so.6(GLIBC_2.4)(64bit)                     glibc-2.25.90-27.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.11)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
├─librt.so.1()(64bit)                             glibc-2.25.90-27.fc27.x86_64
├─ld-linux-x86-64.so.2()(64bit)                   glibc-2.25.90-27.fc27.x86_64
└─ld-linux-x86-64.so.2(GLIBC_2.3)(64bit)          glibc-2.25.90-27.fc27.x86_64
boost-coroutine-1.63.0-9.fc27.x86_64              
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
├─libm.so.6()(64bit)                              glibc-2.25.90-27.fc27.x86_64
├─libc.so.6(GLIBC_2.14)(64bit)                    glibc-2.25.90-27.fc27.x86_64
├─libpthread.so.0()(64bit)                        glibc-2.25.90-27.fc27.x86_64
├─libgcc_s.so.1()(64bit)                          libgcc-7.1.1-6.fc27.x86_64
├─libstdc++.so.6()(64bit)                         libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3)(64bit)               libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)              libstdc++-7.1.1-6.fc27.x86_64
├─libgcc_s.so.1(GCC_3.0)(64bit)                   libgcc-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.9)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.21)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.9)(64bit)            libstdc++-7.1.1-6.fc27.x86_64
├─librt.so.1()(64bit)                             glibc-2.25.90-27.fc27.x86_64
├─libboost_system.so.1.63.0()(64bit)              boost-system-1.63.0-9.fc27.x86_64
├─libboost_thread.so.1.63.0()(64bit)              boost-thread-1.63.0-9.fc27.x86_64
├─libboost_chrono.so.1.63.0()(64bit)              boost-chrono-1.63.0-9.fc27.x86_64
└─libboost_context.so.1.63.0()(64bit)             boost-context-1.63.0-9.fc27.x86_64
boost-date-time-1.63.0-9.fc27.x86_64              
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
├─libm.so.6()(64bit)                              glibc-2.25.90-27.fc27.x86_64
├─libc.so.6(GLIBC_2.14)(64bit)                    glibc-2.25.90-27.fc27.x86_64
├─libpthread.so.0()(64bit)                        glibc-2.25.90-27.fc27.x86_64
├─libgcc_s.so.1()(64bit)                          libgcc-7.1.1-6.fc27.x86_64
├─libstdc++.so.6()(64bit)                         libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3)(64bit)               libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)              libstdc++-7.1.1-6.fc27.x86_64
├─libgcc_s.so.1(GCC_3.0)(64bit)                   libgcc-7.1.1-6.fc27.x86_64
├─libpthread.so.0(GLIBC_2.2.5)(64bit)             glibc-2.25.90-27.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.9)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.21)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.15)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
└─librt.so.1()(64bit)                             glibc-2.25.90-27.fc27.x86_64
boost-fiber-1.63.0-9.fc27.x86_64                  
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
├─libm.so.6()(64bit)                              glibc-2.25.90-27.fc27.x86_64
├─libc.so.6(GLIBC_2.14)(64bit)                    glibc-2.25.90-27.fc27.x86_64
├─libpthread.so.0()(64bit)                        glibc-2.25.90-27.fc27.x86_64
├─libgcc_s.so.1()(64bit)                          libgcc-7.1.1-6.fc27.x86_64
├─libstdc++.so.6()(64bit)                         libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3)(64bit)               libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)              libstdc++-7.1.1-6.fc27.x86_64
├─libgcc_s.so.1(GCC_3.0)(64bit)                   libgcc-7.1.1-6.fc27.x86_64
├─libpthread.so.0(GLIBC_2.2.5)(64bit)             glibc-2.25.90-27.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.9)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.21)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.11)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
