INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                           MATCH
├─libjpeg.so.62(LIBJPEG_6.2)                                   libjpeg-turbo-1.5.1-4.fc27.i686
├─libnspr4.so                                                  nspr-4.16.0-1.fc27.i686
├─libnss3.so                                                   nss-3.32.0-2.fc27.i686
├─libplc4.so                                                   nspr-4.16.0-1.fc27.i686
├─libplds4.so                                                  nspr-4.16.0-1.fc27.i686
├─libssl3.so                                                   nss-3.32.0-2.fc27.i686
├─libsmime3.so                                                 nss-3.32.0-2.fc27.i686
├─libnssutil3.so                                               nss-util-3.32.0-2.fc27.i686
├─libnss3.so(NSS_3.2)                                          nss-3.32.0-2.fc27.i686
├─libpthread.so.0(GLIBC_2.3.3)                                 glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.2.3)                                 glibc-2.26-1.fc27.1.i686
├─ca-certificates                                              ca-certificates-2017.2.16-3.fc27.noarch
├─libnssutil3.so(NSSUTIL_3.12)                                 nss-util-3.32.0-2.fc27.i686
├─libthread_db.so.1                                            glibc-2.26-1.fc27.1.i686
├─lksctp-tools(x86-32)                                         lksctp-tools-1.0.16-6.fc26.i686
├─libthread_db.so.1(GLIBC_2.1.3)                               glibc-2.26-1.fc27.1.i686
├─copy-jdk-configs >= 2.2                                      copy-jdk-configs-2.3-1.fc27.noarch
├─nss(x86-32) >= 3.30.2                                        nss-3.32.0-2.fc27.i686
├─nss-softokn(x86-32) >= 3.30.2                                nss-softokn-3.32.0-2.fc27.i686
└─tzdata-java >= 2015d                                         tzdata-java-2017b-2.fc27.noarch
javapackages-tools-5.0.0-4.fc27.noarch                         
├─coreutils                                                    coreutils-8.27-14.fc27.i686
├─findutils                                                    findutils-1:4.6.0-14.fc27.i686
├─which                                                        which-2.21-4.fc27.i686
└─java-1.8.0-openjdk-headless                                  java-1.8.0-openjdk-headless-1:1.8.0.131-7.b12.fc27.i686
alsa-lib-1.1.4.1-1.fc27.i686                                   
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libm.so.6                                                    glibc-2.26-1.fc27.1.i686
├─libpthread.so.0                                              glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.0)                                   glibc-2.26-1.fc27.1.i686
├─libm.so.6(GLIBC_2.0)                                         glibc-2.26-1.fc27.1.i686
├─libdl.so.2                                                   glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.1)                                   glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.0)                                        glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.1)                                        glibc-2.26-1.fc27.1.i686
├─librt.so.1                                                   glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.3.2)                                 glibc-2.26-1.fc27.1.i686
├─librt.so.1(GLIBC_2.2)                                        glibc-2.26-1.fc27.1.i686
├─ld-linux.so.2                                                glibc-2.26-1.fc27.1.i686
├─ld-linux.so.2(GLIBC_2.3)                                     glibc-2.26-1.fc27.1.i686
└─libc.so.6(GLIBC_2.16)                                        glibc-2.26-1.fc27.1.i686
giflib-4.1.6-17.fc27.i686                                      
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.4)                                         glibc-2.26-1.fc27.1.i686
├─libX11.so.6                                                  libX11-1.6.5-4.fc27.i686
├─libICE.so.6                                                  libICE-1.0.9-11.fc27.i686
└─libSM.so.6                                                   libSM-1.2.2-7.fc27.i686
libXcomposite-0.4.4-9.fc26.i686                                
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.4)                                         glibc-2.26-1.fc27.1.i686
└─libX11.so.6                                                  libX11-1.6.5-4.fc27.i686
libXtst-1.2.3-2.fc26.i686                                      
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.4)                                         glibc-2.26-1.fc27.1.i686
├─libX11.so.6                                                  libX11-1.6.5-4.fc27.i686
├─libXext.so.6                                                 libXext-1.3.3-7.fc27.i686
├─libXi.so.6                                                   libXi-1.7.9-4.fc27.i686
└─libX11 >= 1.5.99.902                                         libX11-1.6.5-4.fc27.i686
xorg-x11-fonts-Type1-7.5-17.fc26.noarch                        
copy-jdk-configs-2.3-1.fc27.noarch                             
├─/bin/sh                                                      bash-4.4.12-9.fc27.i686
├─/bin/bash                                                    bash-4.4.12-9.fc27.i686
├─lua                                                          lua-5.3.4-5.fc27.i686
├─/usr/bin/lua                                                 lua-5.3.4-5.fc27.i686
└─lua-posix                                                    lua-posix-33.3.1-4.fc26.i686
lksctp-tools-1.0.16-6.fc26.i686                                
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─/bin/sh                                                      bash-4.4.12-9.fc27.i686
├─libdl.so.2                                                   glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.0)                                        glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.1)                                        glibc-2.26-1.fc27.1.i686
└─libc.so.6(GLIBC_2.16)                                        glibc-2.26-1.fc27.1.i686
ttmkfdir-3.0.9-49.fc26.i686                                    
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.4)                                         glibc-2.26-1.fc27.1.i686
├─libm.so.6                                                    glibc-2.26-1.fc27.1.i686
├─libgcc_s.so.1                                                libgcc-7.1.1-7.fc27.1.i686
├─libstdc++.so.6                                               libstdc++-7.1.1-7.fc27.1.i686
├─libstdc++.so.6(CXXABI_1.3)                                   libstdc++-7.1.1-7.fc27.1.i686
├─libstdc++.so.6(GLIBCXX_3.4)                                  libstdc++-7.1.1-7.fc27.1.i686
├─libgcc_s.so.1(GCC_3.0)                                       libgcc-7.1.1-7.fc27.1.i686
├─libstdc++.so.6(CXXABI_1.3.9)                                 libstdc++-7.1.1-7.fc27.1.i686
├─libstdc++.so.6(GLIBCXX_3.4.21)                               libstdc++-7.1.1-7.fc27.1.i686
├─libstdc++.so.6(GLIBCXX_3.4.9)                                libstdc++-7.1.1-7.fc27.1.i686
├─libz.so.1                                                    zlib-1.2.11-4.fc27.i686
├─libstdc++.so.6(GLIBCXX_3.4.11)                               libstdc++-7.1.1-7.fc27.1.i686
├─libstdc++.so.6(GLIBCXX_3.4.20)                               libstdc++-7.1.1-7.fc27.1.i686
├─libstdc++.so.6(CXXABI_1.3.8)                                 libstdc++-7.1.1-7.fc27.1.i686
└─libfreetype.so.6                                             freetype-2.8-5.fc27.i686
xorg-x11-font-utils-1:7.5-33.fc26.i686                         
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.4)                                         glibc-2.26-1.fc27.1.i686
├─libm.so.6                                                    glibc-2.26-1.fc27.1.i686
├─/bin/sh                                                      bash-4.4.12-9.fc27.i686
├─libm.so.6(GLIBC_2.0)                                         glibc-2.26-1.fc27.1.i686
├─/usr/bin/pkg-config                                          pkgconf-pkg-config-1.3.8-1.fc27.i686
├─libz.so.1                                                    zlib-1.2.11-4.fc27.i686
├─libfreetype.so.6                                             freetype-2.8-5.fc27.i686
├─libfontenc.so.1                                              libfontenc-1.1.3-4.fc26.i686
└─libXfont.so.1                                                libXfont-1.5.2-2.fc26.i686
lua-posix-33.3.1-4.fc26.i686                                   
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.7)                                         glibc-2.26-1.fc27.1.i686
├─librt.so.1                                                   glibc-2.26-1.fc27.1.i686
├─libtinfo.so.6                                                ncurses-libs-6.0-13.20170722.fc27.i686
├─librt.so.1(GLIBC_2.2)                                        glibc-2.26-1.fc27.1.i686
├─libcrypt.so.1                                                libcrypt-2.26-1.fc27.1.i686
├─libcrypt.so.1(GLIBC_2.0)                                     libcrypt-2.26-1.fc27.1.i686
├─libncursesw.so.6                                             ncurses-libs-6.0-13.20170722.fc27.i686
└─lua(abi) = 5.3                                               lua-5.3.4-5.fc27.i686
libXfont-1.5.2-2.fc26.i686                                     
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libm.so.6                                                    glibc-2.26-1.fc27.1.i686
├─libm.so.6(GLIBC_2.0)                                         glibc-2.26-1.fc27.1.i686
├─libz.so.1                                                    zlib-1.2.11-4.fc27.i686
├─libc.so.6(GLIBC_2.15)                                        glibc-2.26-1.fc27.1.i686
├─libfreetype.so.6                                             freetype-2.8-5.fc27.i686
└─libfontenc.so.1                                              libfontenc-1.1.3-4.fc26.i686
libfontenc-1.1.3-4.fc26.i686                                   
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libz.so.1                                                    zlib-1.2.11-4.fc27.i686
└─libc.so.6(GLIBC_2.7)                                         glibc-2.26-1.fc27.1.i686
pkgconf-pkg-config-1.3.8-1.fc27.i686                           
├─pkgconf(x86-32) = 1.3.8-1.fc27                               pkgconf-1.3.8-1.fc27.i686
└─pkgconf-m4 = 1.3.8-1.fc27                                    pkgconf-m4-1.3.8-1.fc27.noarch
pkgconf-1.3.8-1.fc27.i686                                      
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.4)                                         glibc-2.26-1.fc27.1.i686
├─libpkgconf.so.2                                              libpkgconf-1.3.8-1.fc27.i686
└─libpkgconf(x86-32) = 1.3.8-1.fc27                            libpkgconf-1.3.8-1.fc27.i686
pkgconf-m4-1.3.8-1.fc27.noarch                                 
libpkgconf-1.3.8-1.fc27.i686                                   
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
└─libc.so.6(GLIBC_2.4)                                         glibc-2.26-1.fc27.1.i686
bash-4.4.12-9.fc27.i686                                        
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libdl.so.2                                                   glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.0)                                        glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.1)                                        glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.15)                                        glibc-2.26-1.fc27.1.i686
├─libtinfo.so.6                                                ncurses-libs-6.0-13.20170722.fc27.i686
└─filesystem >= 3                                              filesystem-3.3-3.fc27.i686
fontconfig-2.12.4-4.fc27.i686                                  
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libpthread.so.0                                              glibc-2.26-1.fc27.1.i686
├─/sbin/ldconfig                                               glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.0)                                   glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.2)                                   glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.7)                                         glibc-2.26-1.fc27.1.i686
├─libfreetype.so.6                                             freetype-2.8-5.fc27.i686
├─libexpat.so.1                                                expat-2.2.3-1.fc27.i686
├─fontpackages-filesystem                                      fontpackages-filesystem-1.44-19.fc27.noarch
└─font(:lang=en)                                               aajohan-comfortaa-fonts-2.004-8.fc27.noarch
freetype-2.8-5.fc27.i686                                       
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─/bin/sh                                                      bash-4.4.12-9.fc27.i686
├─libz.so.1                                                    zlib-1.2.11-4.fc27.i686
├─libc.so.6(GLIBC_2.11)                                        glibc-2.26-1.fc27.1.i686
├─libbz2.so.1                                                  bzip2-libs-1.0.6-24.fc27.i686
├─libpng16.so.16                                               libpng-2:1.6.31-1.fc27.i686
└─libpng16.so.16(PNG16_0)                                      libpng-2:1.6.31-1.fc27.i686
glibc-2.26-1.fc27.1.i686                                       
├─glibc-common = 2.26-1.fc27.1                                 glibc-common-2.26-1.fc27.1.i686
